1	0.443093905853001	0.152406807497013	0.0122120625449102	0.00497885173787539	3.83161970299771E-5	0.00190123825324534	-2.16102308540722E-5	
1	0.451089116370286	0.15890391573278	0.00958094989098824	0.00334758171780052	1.88666050690177E-5	0.00133337511856366	6.54415976862264E-7	
1	0.446778329454173	0.16691259908053	0.00289735496145621	0.00141203027781761	2.85038027405476E-6	0.000571565225033079	-1.93424847630098E-6	
1	0.421227305332978	0.133417117413203	0.0101811341563329	0.00342824689230169	1.99439376208041E-5	0.00122577117285172	-2.33064707566513E-6	
1	0.46501730242774	0.174600924228276	0.00902363357839261	0.00372147588222791	2.15655624046114E-5	0.00154669256585603	-6.71232041163108E-6	
1	0.4195696331536	0.130843977042524	0.0109016101622125	0.00367504963500816	2.29168787984074E-5	0.00130051549982467	-4.08221758076505E-6	
1	0.440823638811369	0.161822375916823	0.00264581045670469	0.00117711265604166	2.05881391618402E-6	0.000458712122292585	4.50032017773358E-7	
1	0.444425623388121	0.164555426267902	0.00297336260048587	0.00135080251726655	2.70416471190286E-6	0.000546665242796873	-4.99303447526349E-7	
1	0.442910419129809	0.162739200031616	0.00332455516554657	0.00145551814557578	3.15174698521931E-6	0.000555848830676367	1.79613288132722E-6	
1	0.444033187274902	0.163232247112154	0.00285284089535359	0.00110974566028691	1.90613520092082E-6	0.000402039163000589	9.8651768106222E-7	
1	0.443913046220902	0.163131813708973	0.00479108286756236	0.00239975360983939	8.09211820478151E-6	0.00094585178124121	4.66115553902195E-6	
1	0.411219193799789	0.136429231305059	0.00376859329857935	0.00189372364904515	5.04513843354365E-6	0.00069098569895804	1.78901090971166E-6	
1	0.406166129518932	0.130322958909804	0.00348031533894756	0.0012510827168701	2.58836527465091E-6	0.000438326536281639	6.03794880690391E-7	
1	0.449272444448727	0.156719606005188	0.0105726055773407	0.00376337676960238	2.35829857590205E-5	0.00148149506550544	-1.07276833427422E-6	
1	0.468799395122628	0.185075901579829	0.00507855856379225	0.00254733094951212	9.10721605929322E-6	0.00107063717116027	-3.9505988676444E-6	
1	0.439877118147792	0.152447044305499	0.0074767633715754	0.00276000562380689	1.25374496473091E-5	0.00107204430245482	-6.7470922330007E-6	
1	0.458611218990204	0.176573160393781	0.00463817316180311	0.00248659791627746	8.42864808880432E-6	0.00103364758436052	-6.21794294254384E-6	
1	0.447671609820566	0.167666126045532	0.00299023469495376	0.00138225007709298	2.77578476523694E-6	0.000539899846371493	1.07603248048277E-6	
1	0.472818119903405	0.189357156008584	0.00466847083290618	0.00226917304139309	7.3389475712069E-6	0.000958397582979961	-4.84014856841112E-6	
1	0.441452760390566	0.162325935468877	0.00209808219586448	0.000820902218145615	1.03042614649846E-6	0.000289088937730613	-2.17369325498225E-7	
2	0.189334528557043	1.12199892815911E-5	5.00508522545437E-6	1.5319038800854E-7	-4.05470123109693E-14	1.91470197707162E-10	-9.87209492353109E-14	
2	0.193296070148556	9.40853525986026E-5	5.29196116662242E-8	5.74499887482034E-8	-2.75344601845671E-15	-5.21325182998871E-10	1.11254082723339E-15	
